구,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),노선명,역명,승차총승객수,하차총승객수
광진구,2019-07-10,22.1,13.5,2.4,2호선,건대입구,44713,48115
광진구,2019-07-11,21.7,6,1.6,2호선,건대입구,45230,49205
광진구,2019-07-12,24.2,0,1.6,2호선,건대입구,49711,56490
광진구,2019-07-13,25.1,0,1.4,2호선,건대입구,46825,53328
광진구,2019-07-14,26.3,0,1.3,2호선,건대입구,36788,38812
광진구,2019-07-15,23.4,29.5,1,2호선,건대입구,41620,45133
광진구,2019-07-16,25,1,1.1,2호선,건대입구,44400,48251
광진구,2019-07-17,25.8,0,1,2호선,건대입구,45018,49168
광진구,2019-07-18,27.6,0.5,1.1,2호선,건대입구,45606,49835
광진구,2019-07-19,28.1,0,1.5,2호선,건대입구,49434,56605
광진구,2019-07-20,28.1,0,2.1,2호선,건대입구,47754,54276
광진구,2019-07-21,25.5,6,1.8,2호선,건대입구,34164,36625
광진구,2019-07-22,27.6,0,1.6,2호선,건대입구,43516,47502
광진구,2019-07-23,28.4,0,1.2,2호선,건대입구,43611,47832
광진구,2019-07-24,27,0,1.1,2호선,건대입구,43788,47849
광진구,2019-07-25,26.3,11,0.8,2호선,건대입구,43186,47120
광진구,2019-07-26,25.3,91.5,1.2,2호선,건대입구,43847,50302
광진구,2019-07-27,28.4,36,1,2호선,건대입구,41768,48370
광진구,2019-07-28,25.8,31.5,1.1,2호선,건대입구,31545,33780
광진구,2019-07-29,27.7,0.5,1.5,2호선,건대입구,43397,47315
광진구,2019-07-30,28.4,0,1.8,2호선,건대입구,43341,47224
광진구,2019-07-31,25.8,67.5,1.2,2호선,건대입구,41926,45975
광진구,2019-08-01,27.1,60.5,1.2,2호선,건대입구,44001,48300
광진구,2019-08-02,29.5,0,1,2호선,건대입구,46427,53038
광진구,2019-08-03,29.2,0,1.1,2호선,건대입구,39449,45359
광진구,2019-08-04,27.9,25.5,1,2호선,건대입구,31490,33801
광진구,2019-08-05,30.4,0,1,2호선,건대입구,41175,44618
광진구,2019-08-06,31.1,0,1.9,2호선,건대입구,41889,46240
광진구,2019-08-07,25.8,13,1,2호선,건대입구,42782,47055
광진구,2019-08-08,28.7,0,1.1,2호선,건대입구,43763,48059
광진구,2019-08-09,29.3,0,1.2,2호선,건대입구,46754,54055
광진구,2019-08-10,30.9,0,1.6,2호선,건대입구,41952,48003
광진구,2019-08-11,30.2,3.5,2.4,2호선,건대입구,33382,35521
광진구,2019-08-12,26,40,1.1,2호선,건대입구,39938,43359
광진구,2019-08-13,29.5,0,1,2호선,건대입구,43540,47723
광진구,2019-08-14,30.2,0,1.9,2호선,건대입구,46160,52694
광진구,2019-08-15,25.2,37.5,1.6,2호선,건대입구,33220,36802
광진구,2019-08-16,26.4,0,1.9,2호선,건대입구,44606,50597
광진구,2019-08-17,25.9,0,1.8,2호선,건대입구,41882,48042
광진구,2019-08-18,25.8,0,1.4,2호선,건대입구,33752,36144
광진구,2019-08-19,26.3,0,1.2,2호선,건대입구,42284,46238
광진구,2019-08-20,27.6,0,1.7,2호선,건대입구,43614,47752
광진구,2019-08-21,26.2,1.5,1,2호선,건대입구,43580,47560
광진구,2019-08-22,26.7,0,1.5,2호선,건대입구,44630,49522
광진구,2019-08-23,26.6,0,1.6,2호선,건대입구,48001,54696
광진구,2019-08-24,24.3,0,1.3,2호선,건대입구,46441,52714
광진구,2019-08-25,24.6,0,1.3,2호선,건대입구,34690,36327
광진구,2019-08-26,26,0,1,2호선,건대입구,42677,46858
광진구,2019-08-27,25.1,4.5,1,2호선,건대입구,42438,46998
광진구,2019-08-28,25.9,0.5,1.5,2호선,건대입구,44166,48307
광진구,2019-08-29,22.8,55,1.2,2호선,건대입구,42227,46411
광진구,2019-08-30,23.1,0,1.7,2호선,건대입구,48160,55320
광진구,2019-08-31,23.7,0,1.4,2호선,건대입구,46876,53387
광진구,2019-09-01,23.1,0,0.9,2호선,건대입구,35853,37694
광진구,2019-09-02,24.1,0,1,2호선,건대입구,44272,47507
광진구,2019-09-03,23.4,0,1.6,2호선,건대입구,44417,47911
광진구,2019-09-04,22.8,10.5,1.5,2호선,건대입구,42949,46626
광진구,2019-09-05,22.5,46.5,0.8,2호선,건대입구,41979,46324
광진구,2019-09-06,25.3,0.5,1.3,2호선,건대입구,48568,55963
광진구,2019-09-07,26.2,2,3.9,2호선,건대입구,28266,31983
광진구,2019-09-08,24.9,0.5,1,2호선,건대입구,35587,38245
광진구,2019-09-09,24.6,0,0.9,2호선,건대입구,44387,48231
광진구,2019-09-10,23.6,56,1.4,2호선,건대입구,43672,47348
광진구,2019-09-11,23.9,10,2.4,2호선,건대입구,48616,53259
광진구,2019-09-12,21.2,1,1.4,2호선,건대입구,26825,26457
광진구,2019-09-13,22.7,0,1.2,2호선,건대입구,21647,25566
광진구,2019-09-14,22,1,0.8,2호선,건대입구,30091,37482
광진구,2019-09-15,23.8,0,1.3,2호선,건대입구,32067,36394
광진구,2019-09-16,24.2,0,1.7,2호선,건대입구,42118,46329
광진구,2019-09-17,23.1,0,1.6,2호선,건대입구,44078,48605
광진구,2019-09-18,21.8,0,1.6,2호선,건대입구,45553,49567
광진구,2019-09-19,19.7,0,1.3,2호선,건대입구,46529,50862
광진구,2019-09-20,19.7,0,1.5,2호선,건대입구,51067,58482
광진구,2019-09-21,19.5,0,1.4,2호선,건대입구,49378,56262
광진구,2019-09-22,18.1,2.5,2.3,2호선,건대입구,33157,33918
광진구,2019-09-23,19.9,0,1.6,2호선,건대입구,44466,47955
광진구,2019-09-24,19.7,0,1.3,2호선,건대입구,45912,49739
광진구,2019-09-25,20.2,0,1,2호선,건대입구,45728,49782
광진구,2019-09-26,22.1,0,1.1,2호선,건대입구,46435,50463
광진구,2019-09-27,22.2,0,1.2,2호선,건대입구,50225,57161
광진구,2019-09-28,23.3,0,1.1,2호선,건대입구,48881,55731
광진구,2019-09-29,22.4,0,1.1,2호선,건대입구,36988,38665
광진구,2019-09-30,21.9,0,1,2호선,건대입구,43434,47001
광진구,2019-10-01,22.5,0,1.1,2호선,건대입구,43406,47198
광진구,2019-10-02,21.7,21,1.7,2호선,건대입구,46135,52482
광진구,2019-10-03,22.1,14.5,1.4,2호선,건대입구,39893,43411
광진구,2019-10-04,22,0,1.2,2호선,건대입구,49765,55902
광진구,2019-10-05,19,0,2.1,2호선,건대입구,48772,54448
광진구,2019-10-06,18,0,1.8,2호선,건대입구,36164,37501
광진구,2019-10-07,14.9,25.5,0.9,2호선,건대입구,39877,43258
광진구,2019-10-08,15.6,0,1.6,2호선,건대입구,47993,54647
광진구,2019-10-09,13.9,0,1,2호선,건대입구,40580,42074
광진구,2019-10-10,14.8,0,0.9,2호선,건대입구,43800,47684
광진구,2019-10-11,18.4,0,1.5,2호선,건대입구,48648,55209
광진구,2019-10-12,17.6,0,2.6,2호선,건대입구,47265,53741
광진구,2019-10-13,16.8,0,1.1,2호선,건대입구,37231,37568
광진구,2019-10-14,15.1,0,1.4,2호선,건대입구,44044,47513
광진구,2019-10-15,15.1,0,1.1,2호선,건대입구,43979,47850
광진구,2019-10-16,14.8,0,1.1,2호선,건대입구,43092,46613
광진구,2019-10-17,15.1,0,1.1,2호선,건대입구,44100,48373
광진구,2019-10-18,17,0,1.6,2호선,건대입구,48229,54150
광진구,2019-10-19,16.9,0,1.1,2호선,건대입구,46305,51931
광진구,2019-10-20,15.6,0,0.8,2호선,건대입구,35654,36475
광진구,2019-10-21,16.3,0,0.7,2호선,건대입구,41256,44641
광진구,2019-10-22,17.3,0,0.8,2호선,건대입구,42415,46091
광진구,2019-10-23,17.2,0,1.4,2호선,건대입구,42630,46853
광진구,2019-10-24,18.6,0,1.8,2호선,건대입구,45281,49281
광진구,2019-10-25,17,4,1.5,2호선,건대입구,51320,57746
광진구,2019-10-26,10.8,0,1.7,2호선,건대입구,53229,59428
광진구,2019-10-27,11,0,1,2호선,건대입구,39477,40643
광진구,2019-10-28,12.8,2.5,1.4,2호선,건대입구,44123,47425
광진구,2019-10-29,13.1,0.5,1.3,2호선,건대입구,44573,48677
광진구,2019-10-30,11.2,0,1.1,2호선,건대입구,45536,49391
광진구,2019-10-31,14.5,0,1.4,2호선,건대입구,46412,50361
광진구,2019-11-01,14.9,0,0.9,2호선,건대입구,50495,57215
광진구,2019-11-02,13.9,0,0.8,2호선,건대입구,47529,53897
광진구,2019-11-03,14.3,0,1.5,2호선,건대입구,39779,41096
광진구,2019-11-04,13.4,0,1.3,2호선,건대입구,43482,46883
광진구,2019-11-05,12.1,0,0.9,2호선,건대입구,45425,49233
광진구,2019-11-06,11.4,0,0.9,2호선,건대입구,45169,48826
광진구,2019-11-07,10.2,0,1.5,2호선,건대입구,45900,49955
광진구,2019-11-08,7.4,0,1.1,2호선,건대입구,50256,57205
광진구,2019-11-09,9.3,0,1,2호선,건대입구,49323,55397
광진구,2019-11-10,9.8,11,1.1,2호선,건대입구,37064,38321
광진구,2019-11-11,11.6,0.5,1.4,2호선,건대입구,43280,47016
광진구,2019-11-12,9.3,0,0.7,2호선,건대입구,44014,48008
광진구,2019-11-13,7.9,8.5,1.6,2호선,건대입구,43485,47783
광진구,2019-11-14,2.2,0,2,2호선,건대입구,46123,50273
광진구,2019-11-15,5.7,23,1.3,2호선,건대입구,47814,54667
광진구,2019-11-16,6.7,0,1,2호선,건대입구,54513,61188
광진구,2019-11-17,8.2,34.5,1.3,2호선,건대입구,33301,34546
광진구,2019-11-18,5.5,16.5,2.6,2호선,건대입구,43327,47063
광진구,2019-11-19,1.4,0,2,2호선,건대입구,43661,47594
광진구,2019-11-20,1.6,0,1.3,2호선,건대입구,44716,49069
광진구,2019-11-21,4.3,0,1,2호선,건대입구,46102,49792
광진구,2019-11-22,8.9,0,0.9,2호선,건대입구,50130,57358
광진구,2019-11-23,10.9,0,0.7,2호선,건대입구,49228,55595
광진구,2019-11-24,10,2.5,1.2,2호선,건대입구,35102,36906
광진구,2019-11-25,3.3,0,1.6,2호선,건대입구,43699,47252
광진구,2019-11-26,7.3,0,1.1,2호선,건대입구,45245,49198
광진구,2019-11-27,4.7,0,1.6,2호선,건대입구,45957,49573
광진구,2019-11-28,4.9,0,1.2,2호선,건대입구,46065,49884
광진구,2019-11-29,3.1,0,1.3,2호선,건대입구,50015,56894
광진구,2019-11-30,4.8,0,1,2호선,건대입구,49034,54786
광진구,2019-12-01,5.2,3,0.9,2호선,건대입구,32982,34369
광진구,2019-12-02,1.3,0,2.4,2호선,건대입구,42576,45860
광진구,2019-12-03,1.1,0.5,1.1,2호선,건대입구,42864,46393
광진구,2019-12-04,3.2,0,1.3,2호선,건대입구,44045,48194
광진구,2019-12-05,-2.9,0,2.3,2호선,건대입구,44575,48396
광진구,2019-12-06,-4.7,0,1.3,2호선,건대입구,47029,54274
광진구,2019-12-07,-1.8,0,0.9,2호선,건대입구,45104,52074
광진구,2019-12-08,-0.7,0,0.8,2호선,건대입구,33819,35135
광진구,2019-12-09,3.6,0,1,2호선,건대입구,42129,45606
광진구,2019-12-10,7.9,2.5,0.7,2호선,건대입구,43935,48200
광진구,2019-12-11,6.5,0,2.3,2호선,건대입구,44645,48749
광진구,2019-12-12,0.6,0,1.8,2호선,건대입구,45928,50541
광진구,2019-12-13,2.5,0,1.1,2호선,건대입구,51084,57697
광진구,2019-12-14,3.6,0.5,1.6,2호선,건대입구,48609,55581
광진구,2019-12-15,4.8,0,0.7,2호선,건대입구,36105,37534
광진구,2019-12-16,7.6,0,0.8,2호선,건대입구,45464,49310
광진구,2019-12-17,7.7,10,1.3,2호선,건대입구,45295,49095
광진구,2019-12-18,2.1,0,1.7,2호선,건대입구,47427,51127
광진구,2019-12-19,0.7,0,1.7,2호선,건대입구,48881,53376
광진구,2019-12-20,0.2,0,1.6,2호선,건대입구,53770,61479
광진구,2019-12-21,-0.4,0.5,0.9,2호선,건대입구,50769,59360
광진구,2019-12-22,4,0.5,0.8,2호선,건대입구,40197,41672
광진구,2019-12-23,3.8,2.5,1.1,2호선,건대입구,48031,52446
광진구,2019-12-24,1.2,0,1,2호선,건대입구,55309,63284
광진구,2019-12-25,2.2,0,0.8,2호선,건대입구,45722,48970
광진구,2019-12-26,2.8,1,1.5,2호선,건대입구,47632,51471
광진구,2019-12-27,-0.4,0,1.7,2호선,건대입구,50349,57556
광진구,2019-12-28,1.3,0,0.9,2호선,건대입구,46182,53053
광진구,2019-12-29,3.8,1.5,0.8,2호선,건대입구,36476,38097
광진구,2019-12-30,3.5,0,1.7,2호선,건대입구,46804,51432
광진구,2019-12-31,-6.6,0,2.3,2호선,건대입구,46066,55381
광진구,2020-01-01,-2,0,0.9,2호선,건대입구,29289,29008
광진구,2020-01-02,1.8,0,1,2호선,건대입구,42864,46534
광진구,2020-01-03,1.1,0,1.1,2호선,건대입구,47496,54406
광진구,2020-01-04,1.8,0,1.1,2호선,건대입구,43701,49696
광진구,2020-01-05,1.1,0,0.6,2호선,건대입구,33806,35508
광진구,2020-01-06,2.8,1.5,1.9,2호선,건대입구,42349,45455
광진구,2020-01-07,6.2,55,2.7,2호선,건대입구,40892,44346
광진구,2020-01-08,3.5,6,2.6,2호선,건대입구,44207,47911
광진구,2020-01-09,0.3,0,1.7,2호선,건대입구,45379,48977
광진구,2020-01-10,0.5,0,1.1,2호선,건대입구,48335,55832
광진구,2020-01-11,0.7,0,1.3,2호선,건대입구,46269,53119
광진구,2020-01-12,0.1,0,1.8,2호선,건대입구,36028,37821
광진구,2020-01-13,-1.4,0,1.8,2호선,건대입구,42244,45529
광진구,2020-01-14,-1.4,0,1.2,2호선,건대입구,43676,47321
광진구,2020-01-15,-1.5,0,1.3,2호선,건대입구,44429,48468
광진구,2020-01-16,-0.7,0,1.2,2호선,건대입구,44787,48463
광진구,2020-01-17,0.2,0,1,2호선,건대입구,48286,54762
광진구,2020-01-18,1.1,0,1.1,2호선,건대입구,45676,51499
광진구,2020-01-19,2.5,0.5,1.4,2호선,건대입구,33893,35337
광진구,2020-01-20,1.9,0,2.1,2호선,건대입구,42967,46512
광진구,2020-01-21,0.4,0,0.9,2호선,건대입구,43529,47273
광진구,2020-01-22,3.1,0,0.9,2호선,건대입구,45096,48461
광진구,2020-01-23,4.8,0,1.1,2호선,건대입구,44165,48342
광진구,2020-01-24,3.7,0,0.9,2호선,건대입구,23344,22888
광진구,2020-01-25,4.5,0,0.7,2호선,건대입구,16759,19677
광진구,2020-01-26,5.4,0,1.6,2호선,건대입구,25609,31383
광진구,2020-01-27,6.5,0,2.9,2호선,건대입구,27305,31218
광진구,2020-01-28,7.8,0,1.8,2호선,건대입구,37256,40587
광진구,2020-01-29,6.3,0,1.4,2호선,건대입구,38156,41229
광진구,2020-01-30,5.7,0,1.4,2호선,건대입구,38347,41111
광진구,2020-01-31,4.8,0,1.6,2호선,건대입구,39627,44294
광진구,2020-02-01,3.5,0,1.2,2호선,건대입구,33033,36697
광진구,2020-02-02,2.8,0,1.3,2호선,건대입구,25007,25895
광진구,2020-02-03,0.8,0,2.3,2호선,건대입구,35727,37728
광진구,2020-02-04,-0.4,0,1.9,2호선,건대입구,36061,38602
광진구,2020-02-05,-6.7,0,2.4,2호선,건대입구,35426,38057
광진구,2020-02-06,-5.1,0,1.3,2호선,건대입구,35041,37799
광진구,2020-02-07,-0.5,0,1.3,2호선,건대입구,38408,42965
광진구,2020-02-08,1,0,2.2,2호선,건대입구,32420,36233
광진구,2020-02-09,0.5,0,1.3,2호선,건대입구,25115,26577
광진구,2020-02-10,4.4,0,1,2호선,건대입구,37100,39351
광진구,2020-02-11,6.9,0,0.9,2호선,건대입구,38394,41279
광진구,2020-02-12,7,0.5,1,2호선,건대입구,36585,38965
광진구,2020-02-13,7.5,0,1.2,2호선,건대입구,40195,43457
광진구,2020-02-14,8,0,0.7,2호선,건대입구,43595,49376
광진구,2020-02-15,10.1,0,1.3,2호선,건대입구,38019,41708
광진구,2020-02-16,-0.3,1.5,2.6,2호선,건대입구,26996,28440
광진구,2020-02-17,-5,0,2.4,2호선,건대입구,38246,40807
광진구,2020-02-18,-2.5,0,1.8,2호선,건대입구,39498,41778
광진구,2020-02-19,1.4,0,1,2호선,건대입구,39665,42668
광진구,2020-02-20,5,0,1,2호선,건대입구,39128,42156
광진구,2020-02-21,7.1,0,1.1,2호선,건대입구,39655,43372
광진구,2020-02-22,5.1,1,3,2호선,건대입구,29513,33413
광진구,2020-02-23,3.6,0,1.6,2호선,건대입구,21201,22085
광진구,2020-02-24,7,0,0.7,2호선,건대입구,30377,32361
광진구,2020-02-25,6.6,0,2.5,2호선,건대입구,27710,29330
광진구,2020-02-26,7.2,0,1.4,2호선,건대입구,28290,30330
광진구,2020-02-27,6.9,0,1.3,2호선,건대입구,27824,29544
광진구,2020-02-28,4.7,0,0.9,2호선,건대입구,26940,29460
광진구,2020-02-29,8,0,1.1,2호선,건대입구,19755,22248
광진구,2020-03-01,6.4,0,1.3,2호선,건대입구,14248,15128
광진구,2020-03-02,4.5,0,2.1,2호선,건대입구,25536,27310
광진구,2020-03-03,5.7,0,1.5,2호선,건대입구,25861,27486
광진구,2020-03-04,3.3,0,2.7,2호선,건대입구,26059,27989
광진구,2020-03-05,2.5,0,2,2호선,건대입구,26590,28530
광진구,2020-03-06,4.4,0,1,2호선,건대입구,28953,32291
광진구,2020-03-07,7.6,0,1.1,2호선,건대입구,22190,24947
광진구,2020-03-08,9.4,0,0.9,2호선,건대입구,17753,18408
광진구,2020-03-09,11.2,0,0.9,2호선,건대입구,28153,30132
광진구,2020-03-10,7.6,5.5,1.5,2호선,건대입구,26300,28412
광진구,2020-03-11,4.5,0,2.2,2호선,건대입구,28766,30880
광진구,2020-03-12,7.7,0,1.5,2호선,건대입구,28521,30276
광진구,2020-03-13,6.1,0,2.4,2호선,건대입구,30304,34179
광진구,2020-03-14,4.9,0,2.3,2호선,건대입구,24714,27494
광진구,2020-03-15,5.4,0,2.6,2호선,건대입구,18067,18945
광진구,2020-03-16,4.3,0,2.1,2호선,건대입구,27707,29514
광진구,2020-03-17,7,0,1.5,2호선,건대입구,27743,29311
광진구,2020-03-18,10.6,0,1.2,2호선,건대입구,29409,31227
광진구,2020-03-19,10,0,3.5,2호선,건대입구,27505,29709
광진구,2020-03-20,9.7,0,2.1,2호선,건대입구,32343,36107
광진구,2020-03-21,12.9,0,1.3,2호선,건대입구,25686,28794
광진구,2020-03-22,12.1,0,2.2,2호선,건대입구,20397,20432
광진구,2020-03-23,11.3,0,1.8,2호선,건대입구,28339,29956
광진구,2020-03-24,11.6,0,1.3,2호선,건대입구,28698,30174
광진구,2020-03-25,12.9,0,1.2,2호선,건대입구,29978,32019
광진구,2020-03-26,14.6,0.5,0.9,2호선,건대입구,28385,30225
광진구,2020-03-27,12.9,3,2.1,2호선,건대입구,31695,35616
광진구,2020-03-28,8.8,0,2.2,2호선,건대입구,26845,29260
광진구,2020-03-29,9.4,0,1.5,2호선,건대입구,20400,20457
광진구,2020-03-30,10.8,0,1.3,2호선,건대입구,28570,30006
광진구,2020-03-31,12.6,0,1.3,2호선,건대입구,28856,30767
광진구,2020-04-01,12.2,0,2.2,2호선,건대입구,29656,31576
광진구,2020-04-02,10.1,0,1.7,2호선,건대입구,29780,31298
광진구,2020-04-03,10.5,0,1.9,2호선,건대입구,32158,35982
광진구,2020-04-04,10.1,0,2.4,2호선,건대입구,27239,29606
광진구,2020-04-05,8.4,0,2,2호선,건대입구,20084,20220
광진구,2020-04-06,9.9,0,1.9,2호선,건대입구,28927,30598
광진구,2020-04-07,11.4,0,1.9,2호선,건대입구,29056,31206
광진구,2020-04-08,10.7,0,2.3,2호선,건대입구,29655,31703
광진구,2020-04-09,10,0,2.2,2호선,건대입구,29528,31709
광진구,2020-04-10,11,0,1.4,2호선,건대입구,32095,36555
광진구,2020-04-11,10.3,0,1.7,2호선,건대입구,27001,29851
광진구,2020-04-12,10.1,0,2.5,2호선,건대입구,20483,20719
광진구,2020-04-13,12.4,0,2,2호선,건대입구,29275,31813
광진구,2020-04-14,13.5,0,1.7,2호선,건대입구,31411,35835
광진구,2020-04-15,14,0,1.4,2호선,건대입구,24366,25108
광진구,2020-04-16,16.8,0,1.3,2호선,건대입구,30217,32816
광진구,2020-04-17,12.6,3.5,1.3,2호선,건대입구,30765,35357
광진구,2020-04-18,14.6,0,1.7,2호선,건대입구,30155,33310
광진구,2020-04-19,12.5,7,1.3,2호선,건대입구,19622,20161
광진구,2020-04-20,10.8,0,2.1,2호선,건대입구,29323,31414
광진구,2020-04-21,8.5,0,3.1,2호선,건대입구,30383,32626
광진구,2020-04-22,7.1,0,2.8,2호선,건대입구,30669,33337
광진구,2020-04-23,9,0,2.7,2호선,건대입구,31347,34201
광진구,2020-04-24,10.8,0,2.4,2호선,건대입구,34457,39568
광진구,2020-04-25,14,0,2.4,2호선,건대입구,30257,34244
광진구,2020-04-26,13.5,0,2.1,2호선,건대입구,23685,23946
광진구,2020-04-27,13.6,0,1.7,2호선,건대입구,30396,32857
광진구,2020-04-28,14.5,0,1.8,2호선,건대입구,31843,34238
광진구,2020-04-29,15.7,0,1.7,2호선,건대입구,34530,38742
광진구,2020-04-30,17.7,0,1.6,2호선,건대입구,27313,29074
광진구,2020-05-01,20.8,0,1.6,2호선,건대입구,28635,31080
광진구,2020-05-02,20.9,0,1.4,2호선,건대입구,27547,31026
광진구,2020-05-03,22,0,1.2,2호선,건대입구,22567,24166
광진구,2020-05-04,21.1,0,1.9,2호선,건대입구,32362,36883
광진구,2020-05-05,16.7,0,1.1,2호선,건대입구,25479,26799
광진구,2020-05-06,19.5,0,1.275,2호선,건대입구,33256,36075
광진구,2020-05-07,21,0,1.45,2호선,건대입구,34311,37253
광진구,2020-05-08,20.5,1,1.625,2호선,건대입구,34985,38712
광진구,2020-05-09,14.7,19.5,1.8,2호선,건대입구,26777,30984
광진구,2020-05-10,15,0,1.4,2호선,건대입구,23797,24654
광진구,2020-05-11,17.1,2.5,1.9,2호선,건대입구,32347,34660
광진구,2020-05-12,15.2,0.5,2,2호선,건대입구,32208,34936
광진구,2020-05-13,16.7,0,2,2호선,건대입구,32678,35235
광진구,2020-05-14,19.4,0,1.1,2호선,건대입구,32392,35105
광진구,2020-05-15,15.8,5.5,1.6,2호선,건대입구,32198,36209
광진구,2020-05-16,17,0,0.8,2호선,건대입구,28321,31598
광진구,2020-05-17,20.1,0,1.1,2호선,건대입구,22032,22904
광진구,2020-05-18,19.5,23.5,1.5,2호선,건대입구,29461,31128
용산구,2019-01-01,-3.8,0,1.3,6호선,이태원,19418,12188
